"ZagreusHome","ID","ID","ID","","","","Line","","Notes by AR","Notes by DK",""
"Integrated","ZagreusHome_","2164","ZagreusHome_2164","","","","Я впевнений, що ми все одно зможемо залагодити наші розбіжності.","","","",""
"Integrated","ZagreusHome_","2165","ZagreusHome_2165","","","","Принаймні, я примушу їх заради цього працювати.","","","",""
"Integrated","ZagreusHome_","2168","ZagreusHome_2168","","","","Звісно, я впораюсь.","","","",""
"Integrated","ZagreusHome_","2170","ZagreusHome_2170","","","","Я розумію. Дякую, Нікс.","","","",""
"Integrated","ZagreusHome_","2172","ZagreusHome_2172","","","","Так. Ми порозумілись...","","","",""
"Integrated","ZagreusHome_","2174","ZagreusHome_2174","","","","Це... навіть заспокоює.","","","",""
"Integrated","ZagreusHome_","2176","ZagreusHome_2176","","","","Деякі більше, ніж інші, так.","","","",""
"Integrated","ZagreusHome_","2179","ZagreusHome_2179","","","","В цьому є сенс! Здебільшого.","","","",""
"Integrated","ZagreusHome_","2181","ZagreusHome_2181","","","","Я розумію. Пробач мою грубість...","","","",""
"Unused","ZagreusHome_","2182","ZagreusHome_2182","","","","О, я не знаю, чесно кажучи, я почувався досить піднесено перемагаючи раз у раз. Єдина біда, що скільки б я не молотив Батька, тут майже нічого не змінюється. Він продовжить прикидатись ніби все в порядку.","","","",""
"Unused","ZagreusHome_","2183","ZagreusHome_2183","","","","Недостатньо далеко, поки що.","","","",""
"Integrated","ZagreusHome_","2185","ZagreusHome_2185","","","","Впевнений, що це взагалі не проблема.","","","",""
"Integrated","ZagreusHome_","2188","ZagreusHome_2188","","","","Ризикну припустити, що це попередній варіант.","","","",""
"Integrated","ZagreusHome_","2190","ZagreusHome_2190","","","","Ну... подякуй їм від мене, будь ласка.","","","",""
"Integrated","ZagreusHome_","2193","ZagreusHome_2193","","","","Думаю, так? Я не знаю. Він здається непоганим.","","","",""
"Integrated","ZagreusHome_","2196","ZagreusHome_2196","","","","Так, так.","","","",""
"Integrated","ZagreusHome_","2198","ZagreusHome_2198","","","","Мусив запитати.","","","",""
"Integrated","ZagreusHome_","2200","ZagreusHome_2200","","","","Сігма-фі-альфа, нижня тека гамма. Зрозумів. Дякую.","","","",""
"Integrated","ZagreusHome_","2203","ZagreusHome_2203","","","","Я просто радий, що він повернувся.","","","",""
"Integrated","ZagreusHome_","2205","ZagreusHome_2205","","","","Я пригляну за ним. Він бо приглядав за мною.","","","",""
"Integrated","ZagreusHome_","2207","ZagreusHome_2207","","","","Зета-пі-омега, верхня тека бета. Я загляну туди якомога швидше.","","","",""
"Integrated","ZagreusHome_","2209","ZagreusHome_2209","","","","Вони були такі щасливі, Нікс.","","","",""
"Integrated","ZagreusHome_","2211","ZagreusHome_2211","","","","Більш ніж впевнений, Нікс.","","","",""
"Integrated","ZagreusHome_","2214","ZagreusHome_2214","","","","Не думаю, що Ахіллес коли-небудь цього захоче...","","","",""
"Integrated","ZagreusHome_","2216","ZagreusHome_2216","","","","Я... дякую.","","","",""
"Integrated","ZagreusHome_","2218","ZagreusHome_2218","","","","Так. Напевно, ти права.","","","",""
"Integrated","ZagreusHome_","2222","ZagreusHome_2222","","","","Гаразд.","","","",""
"Integrated","ZagreusHome_","2224","ZagreusHome_2224","","","","З нею все буде гаразд. Ніхто не працює старанніше за Дузу.","","","",""
"Integrated","ZagreusHome_","2226","ZagreusHome_2226","","","","Звичайно. Вона зробила б те саме для мене.","","","",""
"Integrated","ZagreusHome_","2229","ZagreusHome_2229","","","","І я їх просто обожнюю!","","","",""
"Integrated","ZagreusHome_","2231","ZagreusHome_2231","","","","Коли ти це так виставляєш, звучить дуже обачливо...","","","",""
"Integrated","ZagreusHome_","2236","ZagreusHome_2236","","","","Та все гаразд. Вона ніколи не зіпсується, тож у тебе буде весь час цього світу.","","","",""
"Unused","ZagreusHome_","2242","ZagreusHome_2242","","","","Я зроблю все, що в моїх силах.","","","",""
"Integrated","ZagreusHome_","2244","ZagreusHome_2244","","","","Звичайно. До зустрічі, Нікс...!","","","",""
"Integrated","ZagreusHome_","2245","ZagreusHome_2245","","","","Мені було приємно. Бережіть один одного.","","","",""
"Integrated","ZagreusHome_","2248","ZagreusHome_2248","","","","Розумію. Ну, бережіть один одного, будь ласка.","","","",""
"Integrated","ZagreusHome_","2251","ZagreusHome_2251","","","","Як скажеш...","","","",""
"Integrated","ZagreusHome_","2255","ZagreusHome_2255","","","","Я... рнгх.","","","",""
"Unused","ZagreusHome_","2259","ZagreusHome_2259","","","","<Насмішка> Так...","","","",""
"Integrated","ZagreusHome_","2260","ZagreusHome_2260","","","","Ура...!","","","",""
"Integrated","ZagreusHome_","2261","ZagreusHome_2261","","","","Заслужено.","","","",""
"Integrated","ZagreusHome_","2264","ZagreusHome_2264","","","","Ну, продовжуй в тому ж дусі, Гіпносе!","","","",""
"Integrated","ZagreusHome_","2267","ZagreusHome_2267","","","","Ах. Розумію. Здається. Напевно?","","","",""
"Integrated","ZagreusHome_","2270","ZagreusHome_2270","","","","Мені тим паче.","","","",""
"Integrated","ZagreusHome_","2273","ZagreusHome_2273","","","","...У будь-який час...","","","",""
"Integrated","ZagreusHome_","2275","ZagreusHome_2275","","","","Мені подобається твоє позитивне ставлення.","","","",""
"Integrated","ZagreusHome_","2277","ZagreusHome_2277","","","","Я сам досить багато чую від них....","","","",""
"Integrated","ZagreusHome_","2280","ZagreusHome_2280","","","","Справедливо.","","","",""
"Integrated","ZagreusHome_","2283","ZagreusHome_2283","","","","Я знаю, знаю. Ти маєш рацію.","","","",""
"Integrated","ZagreusHome_","2285","ZagreusHome_2285","","","","Мені здається, там все складно.","","","",""
"Integrated","ZagreusHome_","2288","ZagreusHome_2288","","","","Потрібно все це обговорити з Нікс.","","","",""
"Integrated","ZagreusHome_","2290","ZagreusHome_2290","","","","Зачекай! Нікс. Дідько.","","","",""
"Integrated","ZagreusHome_","2292","ZagreusHome_2292","","","","Слухай, я просто радий, що ти повернулась.","","","",""
"Integrated","ZagreusHome_","2296","ZagreusHome_2296","","","","Звучить непогано. Це я можу.","","","",""
"Integrated","ZagreusHome_","2298","ZagreusHome_2298","","","","Приємно це чути, сподіваюся, так і продовжуватиметься!","","","",""
"Integrated","ZagreusHome_","2299","ZagreusHome_2299","","","","Дзеркало Ночі...","","","",""
"Integrated","ZagreusHome_","2300","ZagreusHome_2300","","","","Нікс оновила моє дзеркало...","","","",""
"Integrated","ZagreusHome_","2301","ZagreusHome_2301","","","","Тут замовлення на роботу для Нікс...","","","",""
"Integrated","ZagreusHome_","2302","ZagreusHome_2302","","","","Старовинна Печатка. Нікс хоче її покращити, хах.","","","",""
"Integrated","ZagreusHome_","2303","ZagreusHome_2303","","","","Тепер Старовинна Печатка має бути повністю зарядженою для Нікс.","","","",""
"Integrated","ZagreusHome_","2304","ZagreusHome_2304","","","","Будівельний Підряднику, Старовинна Печатка це стародавня реліквія, чи не так? Було б непогано її покращити.","","","",""
"Integrated","ZagreusHome_","2305","ZagreusHome_2305","","","","Я хотів би повернути свою Темінь.","","","",""
"Integrated","ZagreusHome_","2306","ZagreusHome_2306","","","","Чому би не почати все з початку.","","","",""
"Integrated","ZagreusHome_","2307","ZagreusHome_2307","","","","Спробуємо цю штуку з Дзеркалом знову.","","","",""
"Integrated","ZagreusHome_","2308","ZagreusHome_2308","","","","Поверни мені мою Темінь.","","","",""
"Integrated","ZagreusHome_","2309","ZagreusHome_2309","","","","Покажи-но мені щось нове.","","","",""
"Integrated","ZagreusHome_","2310","ZagreusHome_2310","","","","Як ще я можу посилитись?","","","",""
"Integrated","ZagreusHome_","2311","ZagreusHome_2311","","","","Скільки ще потенціалу є у мені?","","","",""
"Integrated","ZagreusHome_","2312","ZagreusHome_2312","","","","Погляньмо, що тут у кінці.","","","",""
"Integrated","ZagreusHome_","2313","ZagreusHome_2313","","","","Контракт Сізіфа. Я можу його викупити...","","","",""
"Integrated","ZagreusHome_","2314","ZagreusHome_2314","","","","Потрібно повернутись по контракт Сізіфа пізніше.","","","",""
"Integrated","ZagreusHome_","2315","ZagreusHome_2315","","","","Контракт Орфея. Я можу його звільнити...","","","",""
"Integrated","ZagreusHome_","2316","ZagreusHome_2316","","","","Доведеться деякий час зачекати, щоб контракт Орфея з'явився.","","","",""
"Integrated","ZagreusHome_","2317","ZagreusHome_2317","","","","Ім'ям Аїда, цим я звільняю Сізіфа від умов його пакту!","","","",""
"Integrated","ZagreusHome_","2318","ZagreusHome_2318","","","","Ім'ям Аїда, цим я звільняю Орфея від умов його пакту!","","","",""
"Unused","ZagreusHome_","2321","ZagreusHome_2321","","","","Чути таке від тебе, багато для мене значить, приятелю!","","","",""
"Integrated","ZagreusHome_","2326","ZagreusHome_2326","","","","Хто знає, можливо їм ще вдасться тебе здивувати.","","","",""
"Integrated","ZagreusHome_","2328","ZagreusHome_2328","","","","Чекаю з нетерпінням.","","","",""
"Integrated","ZagreusHome_","2331","ZagreusHome_2331","","","","Ахем, я, аа, забув дещо.","","","",""
"Integrated","ZagreusHome_","2332","ZagreusHome_2332","","","","Хм, треба було швидко повернутись по дещо.","","","",""
"Integrated","ZagreusHome_","2333","ZagreusHome_2333","","","","Знову дещо забув!","","","",""
