"ZagreusField","ID","ID","ID","","","","Line","","","Notes by DK"
"Integrated","ZagreusField_","2682","ZagreusField_2682","","","","Фух...","","",""
"Integrated","ZagreusField_","2683","ZagreusField_2683","","","","Фух...","","",""
"Integrated","ZagreusField_","2684","ZagreusField_2684","","","","Найкраще місце у Асфоделі...","","",""
"Integrated","ZagreusField_","2685","ZagreusField_2685","","","","Зала з фонтаном...","","",""
"Integrated","ZagreusField_","2686","ZagreusField_2686","","","","Перепочинок...","","",""
"Integrated","ZagreusField_","2687","ZagreusField_2687","","","","Гарне місце...","","",""
"Integrated","ZagreusField_","2688","ZagreusField_2688","","","","Це напевно робота Дедала.","","",""
"Integrated","ZagreusField_","2689","ZagreusField_2689","","","","Знову тут.","","",""
"Integrated","ZagreusField_","2690","ZagreusField_2690","","","","Ох. Добре.","","",""
"Integrated","ZagreusField_","2691","ZagreusField_2691","","","","Можу трохи відпочити...","","",""
"Integrated","ZagreusField_","2693","ZagreusField_2693","","","","Ох, це кімната з метеликами.","","",""
"Integrated","ZagreusField_","2694","ZagreusField_2694","","","","Кімната з метеликами.","","",""
"Integrated","ZagreusField_","2695","ZagreusField_2695","","","","Підходьте і я вас приб'ю, смертоносні метелики.","","",""
"Integrated","ZagreusField_","2696","ZagreusField_2696","","","","Ось ти де, величезний Душолове.","","",""
"Integrated","ZagreusField_","2697","ZagreusField_2697","","","","Час для нової подорожі на борту Баржі Смерті.","","",""
"Integrated","ZagreusField_","2698","ZagreusField_2698","","","","Знову Баржа Смерті, хах.","","",""
"Integrated","ZagreusField_","2699","ZagreusField_2699","","","","Баржа Смерті, завжди мене чекає.","","",""
"Integrated","ZagreusField_","2700","ZagreusField_2700","","","","Мушу сказати, Баржа Смерті ніколи не запізнюється.","","",""
"Integrated","ZagreusField_","2701","ZagreusField_2701","","","","Я готовий, якщо ти готова, Барже Смерті.","","",""
"Integrated","ZagreusField_","2702","ZagreusField_2702","","","","О, та це ж Баржа Смерті.","","",""
"Integrated","ZagreusField_","2703","ZagreusField_2703","","","","Барже Смерті, ти тут!","","",""
"Integrated","ZagreusField_","2704","ZagreusField_2704","","","","Хтось там втратив хребет?","","",""
"Integrated","ZagreusField_","2705","ZagreusField_2705","","","","Чудова місцина для того, щоб прорубати собі дорогу силою.","","",""
"Integrated","ZagreusField_","2706","ZagreusField_2706","","","","Багато Піднесених Тіней між мною і виходом.","","",""
"Integrated","ZagreusField_","2707","ZagreusField_2707","","","","Астерій і Тесей, ймовірно, чекають мене.","","",""
"Integrated","ZagreusField_","2708","ZagreusField_2708","","","","Всього лише потрібно прорубати собі шлях через вічний рай.","","",""
"Integrated","ZagreusField_","2709","ZagreusField_2709","","","","Був би я смертним, можливо, я навіть був би не проти всього цього.","","",""
"Integrated","ZagreusField_","2710","ZagreusField_2710","","","","Попри всі його вади, Батько непогано тут все облаштував.","","",""
"Integrated","ZagreusField_","2712","ZagreusField_2712","","","","Дедал сам побудував все це...?","","",""
"Integrated","ZagreusField_","2713","ZagreusField_2713","","","","Саме те, що я шукав.","","",""
"Integrated","ZagreusField_","2714","ZagreusField_2714","","","","Ах, так.","","",""
"Integrated","ZagreusField_","2715","ZagreusField_2715","","","","Бачиш це, Стигіусе?","","",""
"Integrated","ZagreusField_","2716","ZagreusField_2716","","","","Бачиш це, Коронахте?","","",""
"Integrated","ZagreusField_","2717","ZagreusField_2717","","","","Бачиш це, Егідо?","","",""
"Integrated","ZagreusField_","2718","ZagreusField_2718","","","","Бачиш це, Варато?","","",""
"Integrated","ZagreusField_","2719","ZagreusField_2719","","","","Бачиш це, Екзагрифе?","","",""
"Integrated","ZagreusField_","2720","ZagreusField_2720","","","","Ось так.","","",""
"Integrated","ZagreusField_","2721","ZagreusField_2721","","","","Ось так.","","",""
"Integrated","ZagreusField_","2722","ZagreusField_2722","","","","Мій клинок сильнішає.","","",""
"Integrated","ZagreusField_","2723","ZagreusField_2723","","","","Мій лук сильнішає.","","",""
"Integrated","ZagreusField_","2724","ZagreusField_2724","","","","Мій щит сильнішає.","","",""
"Integrated","ZagreusField_","2725","ZagreusField_2725","","","","Мій спис сильнішає.","","",""
"Integrated","ZagreusField_","2726","ZagreusField_2726","","","","Рушниця сильнішає.","","",""
"Integrated","ZagreusField_","2727","ZagreusField_2727","","","","Сила.","","",""
"Integrated","ZagreusField_","2728","ZagreusField_2728","","","","Смертоносніший, ніж будь-коли.","","",""
"Integrated","ZagreusField_","2729","ZagreusField_2729","","","","Ідеально.","","",""
"Integrated","ZagreusField_","2730","ZagreusField_2730","","","","Ходімо, Стигіусе.","","",""
"Integrated","ZagreusField_","2731","ZagreusField_2731","","","","Ходімо, Коронахте.","","",""
"Integrated","ZagreusField_","2732","ZagreusField_2732","","","","Ходімо, Егідо.","","",""
"Integrated","ZagreusField_","2733","ZagreusField_2733","","","","Ходімо, Варато.","","",""
"Integrated","ZagreusField_","2734","ZagreusField_2734","","","","Ходімо, Екзагрифе.","","",""
"Unused","ZagreusField_","2746","ZagreusField_2746","","","","Це називається посмішка, Мег. Я просто радий тебе бачити, не більше. На твому місці могла б бути будь-яка з твоїх сестер, без образ.","","",""
"Integrated","ZagreusField_","2749","ZagreusField_2749","","","","... Це, мабуть, якийсь поганий сон.","","",""
"Integrated","ZagreusHome_","2761","ZagreusHome_2761","","","","Тесею, перш ніж ти знову почнеш світити своїми примарними яснами переді мною, я хотів би почути, хоча б щось від доброго Астерія цього разу! Він майже ніколи не отримує слова, дякуючи тобі.","","",""
"Integrated","ZagreusField_","2762","ZagreusField_2762","","","","Мегеро!","","",""
"Integrated","ZagreusField_","2763","ZagreusField_2763","","","","Мегеро?","","",""
"Integrated","ZagreusField_","2764","ZagreusField_2764","","","","Мег, допоможи!","","",""
"Integrated","ZagreusField_","2765","ZagreusField_2765","","","","Мег!!","","",""
"Integrated","ZagreusField_","2766","ZagreusField_2766","","","","Мег!!","","",""
"Integrated","ZagreusField_","2767","ZagreusField_2767","","","","Гей, Мег?","","",""
"Integrated","ZagreusField_","2768","ZagreusField_2768","","","","Скеллі!","","",""
"Integrated","ZagreusField_","2769","ZagreusField_2769","","","","Скеллі?","","",""
"Integrated","ZagreusField_","2770","ZagreusField_2770","","","","Вперед, Скеллі!","","",""
"Integrated","ZagreusField_","2771","ZagreusField_2771","","","","Ох, Скеллі?!","","",""
"Integrated","ZagreusField_","2772","ZagreusField_2772","","","","Скеллі, допоможи!","","",""
"Integrated","ZagreusField_","2773","ZagreusField_2773","","","","До мене, Скеллі!","","",""
"Integrated","ZagreusField_","2774","ZagreusField_2774","","","","Дякую!","","",""
"Integrated","ZagreusField_","2775","ZagreusField_2775","","","","До зустрічі!","","",""
"Integrated","ZagreusField_","2776","ZagreusField_2776","","","","Побачимось!","","",""
"Integrated","ZagreusField_","2777","ZagreusField_2777","","","","Побачимось вдома?","","",""
"Integrated","ZagreusField_","2778","ZagreusField_2778","","","","Дякую!","","",""
"Integrated","ZagreusField_","2779","ZagreusField_2779","","","","Не тут.","","",""
"Integrated","ZagreusField_","2780","ZagreusField_2780","","","","Не зараз.","","",""
"Integrated","ZagreusField_","2781","ZagreusField_2781","","","","Хотілося б.","","",""
"Integrated","ZagreusField_","2782","ZagreusField_2782","","","","Потрачено.","","",""
"Integrated","ZagreusField_","2783","ZagreusField_2783","","","","Не вистачає зарядів.","","",""
"Integrated","ZagreusField_","2784","ZagreusField_2784","","","","Я сам по собі.","","",""
"Integrated","ZagreusField_","2808","ZagreusField_2808","","","","Я, аа... гаразд!","","",""
"Integrated","ZagreusField_","2809","ZagreusField_2809","","","","Ну що ж!","","",""
"Integrated","ZagreusField_","2810","ZagreusField_2810","","","","Зрозуміло!","","",""
"Integrated","ZagreusField_","2811","ZagreusField_2811","","","","Ну що ж, дякую!","","",""
"Integrated","ZagreusField_","2812","ZagreusField_2812","","","","Пізнавально!","","",""
"Integrated","ZagreusField_","2813","ZagreusField_2813","","","","Добре!","","",""
"Integrated","ZagreusField_","2814","ZagreusField_2814","","","","Справедливо!","","",""
"Integrated","ZagreusField_","2815","ZagreusField_2815","","","","Стародавня кров...","","",""
"Integrated","ZagreusField_","2816","ZagreusField_2816","","","","Кров Титанів...","","",""
"Integrated","ZagreusField_","2817","ZagreusField_2817","","","","Кров...","","",""
"Integrated","ZagreusField_","2818","ZagreusField_2818","","","","Титанічна Кров...","","",""
"Integrated","ZagreusField_","2819","ZagreusField_2819","","","","...Астерію, ти виглядаєш абсолютно неймовірно!","","",""
"Integrated","ZagreusField_","2820","ZagreusField_2820","","","","Танатосе!","","",""
"Integrated","ZagreusField_","2821","ZagreusField_2821","","","","Танатосе?","","",""
"Integrated","ZagreusField_","2822","ZagreusField_2822","","","","Тане, допоможи!","","",""
"Integrated","ZagreusField_","2823","ZagreusField_2823","","","","Тане!!","","",""
